geneId,geneSymbol,geneName,AlteredExpression,Biomarker,GeneticVariation,PostTranslationalModification,Therapeutic,diseaseId,diseaseName,score,NumberOfPubmeds,associationType
9227,LRAT,lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase),0.0,1.0,1.0,0.0,0.0,2750063,Leber Congenital Amaurosis 14,0.72,1,"Biomarker, GeneticVariation"
58,ACTA1,"actin, alpha 1, skeletal muscle",0.0,1.0,1.0,0.0,0.0,1834336,Nemaline myopathy 3,0.72,0,"Biomarker, GeneticVariation"
7547,ZIC3,Zic family member 3,0.0,1.0,1.0,0.0,0.0,1844020,"Heterotaxy, visceral, X-linked",0.72,0,"Biomarker, GeneticVariation"
1908,EDN3,endothelin 3,0.0,1.0,1.0,0.0,0.0,2750457,"Waardenburg Syndrome, Type 4b",0.72,0,"Biomarker, GeneticVariation"
10312,TCIRG1,"T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3",0.0,1.0,1.0,0.0,0.0,1850127,"Osteopetrosis, Autosomal Recessive 1",0.72,2,"Biomarker, GeneticVariation"
5961,PRPH2,"peripherin 2 (retinal degeneration, slow)",0.0,1.0,1.0,0.0,0.0,1842475,Retinitis Pigmentosa 7,0.72,0,"Biomarker, GeneticVariation"
5339,PLEC,plectin,0.0,1.0,1.0,0.0,0.0,432317,"Epidermolysis bullosa simplex, Ogna type",0.72,1,"Biomarker, GeneticVariation"
83700,JAM3,junctional adhesion molecule 3,0.0,1.0,1.0,0.0,0.0,3151000,"HEMORRHAGIC DESTRUCTION OF THE BRAIN, SUBEPENDYMAL CALCIFICATION, AND CATARACTS",0.72,1,"Biomarker, GeneticVariation"
6654,SOS1,son of sevenless homolog 1 (Drosophila),0.0,1.0,1.0,0.0,0.0,1853120,Noonan Syndrome 4,0.72,6,"Biomarker, GeneticVariation"
6469,SHH,sonic hedgehog,0.0,1.0,1.0,0.0,0.0,1840529,Holoprosencephaly 3,0.72,0,"Biomarker, GeneticVariation"
50506,DUOX2,dual oxidase 2,0.0,1.0,1.0,0.0,0.0,1846632,Thyroid Dyshormonogenesis 6,0.72,3,"Biomarker, GeneticVariation"
8048,CSRP3,cysteine and glycine-rich protein 3 (cardiac LIM protein),0.0,1.0,1.0,0.0,0.0,1843808,"Cardiomyopathy, Dilated, 1M",0.72,0,"Biomarker, GeneticVariation"
8540,AGPS,alkylglycerone phosphate synthase,0.0,1.0,1.0,0.0,0.0,1838612,"Rhizomelic chondrodysplasia punctata, type 3",0.72,3,"Biomarker, GeneticVariation"
1420,CRYGC,"crystallin, gamma C",0.0,1.0,1.0,0.0,0.0,1852438,"Cataract, Coppock-Like",0.72,3,"Biomarker, GeneticVariation"
7345,UCHL1,ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase),0.0,1.0,1.0,0.0,0.0,3150899,"PARKINSON DISEASE 5, AUTOSOMAL DOMINANT",0.72,0,"Biomarker, GeneticVariation"
11081,KERA,keratocan,0.0,1.0,1.0,0.0,0.0,1857574,Cornea Plana 2,0.72,2,"Biomarker, GeneticVariation"
7827,NPHS2,"nephrosis 2, idiopathic, steroid-resistant (podocin)",0.0,1.0,1.0,0.0,0.0,1868672,"Nephrotic syndrome, idiopathic, steroid-resistant",0.72,11,"Biomarker, GeneticVariation"
259266,ASPM,"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)",0.0,1.0,1.0,0.0,0.0,1837501,"Microcephaly, Primary Autosomal Recessive, 5",0.72,1,"Biomarker, GeneticVariation"
253827,MSRB3,methionine sulfoxide reductase B3,0.0,1.0,1.0,0.0,0.0,2239351,"DEAFNESS, AUTOSOMAL RECESSIVE 74",0.72,1,"Biomarker, GeneticVariation"
148738,HFE2,hemochromatosis type 2 (juvenile),0.0,1.0,1.0,0.0,0.0,1865614,"Hemochromatosis, Type 2A",0.72,3,"Biomarker, GeneticVariation"
1410,CRYAB,"crystallin, alpha B",0.0,1.0,1.0,0.0,0.0,1837317,Alpha-B Crystallinopathy,0.72,0,"Biomarker, GeneticVariation"
1186,CLCN7,"chloride channel, voltage-sensitive 7",0.0,1.0,1.0,0.0,0.0,1969106,"Osteopetrosis, Autosomal Recessive 4",0.72,0,"Biomarker, GeneticVariation"
23095,KIF1B,kinesin family member 1B,0.0,1.0,1.0,0.0,0.0,1861678,"Charcot-Marie-Tooth Disease, Axonal, Type 2a1",0.72,1,"Biomarker, GeneticVariation"
9215,LARGE,like-glycosyltransferase,0.0,1.0,1.0,0.0,0.0,3150414,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 6",0.72,0,"Biomarker, GeneticVariation"
1674,DES,desmin,0.0,1.0,1.0,0.0,0.0,1858154,"Cardiomyopathy, Dilated, 1i",0.72,0,"Biomarker, GeneticVariation"
51168,MYO15A,myosin XVA,0.0,1.0,1.0,0.0,0.0,1838263,"Deafness, Autosomal Recessive 3",0.72,3,"Biomarker, GeneticVariation"
6010,RHO,rhodopsin,0.0,1.0,1.0,0.0,0.0,1864869,"Night Blindness, Congenital Stationary, Autosomal Dominant 1",0.72,0,"Biomarker, GeneticVariation"
54982,CLN6,"ceroid-lipofuscinosis, neuronal 6, late infantile, variant",0.0,1.0,1.0,0.0,0.0,1866282,"Ceroid Lipofuscinosis, Neuronal, 6",0.72,0,"Biomarker, GeneticVariation"
3329,HSPD1,heat shock 60kDa protein 1 (chaperonin),0.0,1.0,1.0,0.0,0.0,1854467,"Spastic paraplegia 13, autosomal dominant",0.72,0,"Biomarker, GeneticVariation"
4000,LMNA,lamin A/C,0.0,1.0,1.0,0.0,0.0,1854154,"Charcot-Marie-Tooth disease, Type 2B1",0.72,0,"Biomarker, GeneticVariation"
7225,TRPC6,"transient receptor potential cation channel, subfamily C, member 6",0.0,1.0,1.0,0.0,0.0,1858915,Focal Segmental Glomerulosclerosis 2,0.72,3,"Biomarker, GeneticVariation"
7273,TTN,titin,0.0,1.0,1.0,0.0,0.0,1858763,"Cardiomyopathy, Dilated, 1g",0.72,0,"Biomarker, GeneticVariation"
91147,TMEM67,transmembrane protein 67,0.0,1.0,1.0,0.0,0.0,1853153,Joubert syndrome 6,0.72,0,"Biomarker, GeneticVariation"
4593,MUSK,"muscle, skeletal, receptor tyrosine kinase",0.0,1.0,1.0,0.0,0.0,1837091,"Myasthenic syndrome, congenital, type Id",0.72,2,"Biomarker, GeneticVariation"
1145,CHRNE,"cholinergic receptor, nicotinic, epsilon (muscle)",0.0,1.0,1.0,0.0,0.0,1837091,"Myasthenic syndrome, congenital, type Id",0.72,0,"Biomarker, GeneticVariation"
94,ACVRL1,activin A receptor type II-like 1,0.0,1.0,1.0,0.0,0.0,1838163,Osler-rendu-weber syndrome 2,0.72,10,"Biomarker, GeneticVariation"
7139,TNNT2,troponin T type 2 (cardiac),0.0,1.0,1.0,0.0,0.0,1832243,"Cardiomyopathy, Dilated, 1D",0.72,0,"Biomarker, GeneticVariation"
120892,LRRK2,leucine-rich repeat kinase 2,0.0,1.0,1.0,0.0,0.0,1846862,"PARKINSON DISEASE 8, AUTOSOMAL DOMINANT",0.72,10,"Biomarker, GeneticVariation"
5255,PHKA1,"phosphorylase kinase, alpha 1 (muscle)",0.0,1.0,1.0,0.0,0.0,1845151,"Glycogen Storage Disease, Type IXD",0.72,1,"Biomarker, GeneticVariation"
3757,KCNH2,"potassium channel, voltage gated eag related subfamily H, member 2",0.0,1.0,1.0,0.0,0.0,1865020,Short QT Syndrome 1,0.72,0,"Biomarker, GeneticVariation"
653361,NCF1,neutrophil cytosolic factor 1,0.0,1.0,1.0,0.0,0.0,1856251,"Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type I",0.72,1,"Biomarker, GeneticVariation"
4607,MYBPC3,"myosin binding protein C, cardiac",0.0,1.0,1.0,0.0,0.0,1861862,"Cardiomyopathy, Familial Hypertrophic, 4",0.72,0,"Biomarker, GeneticVariation"
1536,CYBB,"cytochrome b-245, beta polypeptide",0.0,1.0,1.0,0.0,0.0,1844376,"Granulomatous Disease, Chronic, X-Linked",0.72,0,"Biomarker, GeneticVariation"
494513,DFNB59,"deafness, autosomal recessive 59",0.0,1.0,1.0,0.0,0.0,1857744,"Deafness, Autosomal Recessive 59",0.72,2,"Biomarker, GeneticVariation"
55775,TDP1,tyrosyl-DNA phosphodiesterase 1,0.0,1.0,1.0,0.0,0.0,1846574,"Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy",0.72,1,"Biomarker, GeneticVariation"
64241,ABCG8,"ATP-binding cassette, sub-family G (WHITE), member 8",0.0,1.0,1.0,0.0,0.0,342907,Sitosterolemia,0.72,2,"Biomarker, GeneticVariation"
64240,ABCG5,"ATP-binding cassette, sub-family G (WHITE), member 5",0.0,1.0,1.0,0.0,0.0,342907,Sitosterolemia,0.72,4,"Biomarker, GeneticVariation"
6622,SNCA,"synuclein, alpha (non A4 component of amyloid precursor)",0.0,1.0,1.0,0.0,0.0,1868595,"PARKINSON DISEASE 1, AUTOSOMAL DOMINANT",0.72,0,"Biomarker, GeneticVariation"
1302,COL11A2,"collagen, type XI, alpha 2",0.0,1.0,1.0,0.0,0.0,1866095,"Deafness, Autosomal Dominant 13",0.72,0,"Biomarker, GeneticVariation"
2626,GATA4,GATA binding protein 4,0.0,1.0,1.0,0.0,0.0,1842778,Atrial septal defect 2,0.72,0,"Biomarker, GeneticVariation"
79147,FKRP,fukutin related protein,0.0,1.0,1.0,0.0,0.0,1846672,"Muscular Dystrophy, Limb-Girdle, Type 2I",0.72,0,"Biomarker, GeneticVariation"
351,APP,amyloid beta (A4) precursor protein,0.0,1.0,1.0,0.0,0.0,2751536,"Cerebral Amyloid Angiopathy, App-Related",0.72,0,"Biomarker, GeneticVariation"
5354,PLP1,proteolipid protein 1,0.0,1.0,1.0,0.0,0.0,1839264,"Spastic paraplegia 2, X-linked",0.72,0,"Biomarker, GeneticVariation"
80184,CEP290,centrosomal protein 290kDa,0.0,1.0,1.0,0.0,0.0,1857780,Joubert syndrome 5,0.72,0,"Biomarker, GeneticVariation"
6010,RHO,rhodopsin,0.0,1.0,1.0,0.0,0.0,3151001,Retinitis Pigmentosa 4,0.72,0,"Biomarker, GeneticVariation"
124590,USH1G,Usher syndrome 1G (autosomal recessive),0.0,1.0,1.0,0.0,0.0,1847089,"Usher Syndrome, Type IG",0.72,2,"Biomarker, GeneticVariation"
3295,HSD17B4,hydroxysteroid (17-beta) dehydrogenase 4,0.0,1.0,1.0,0.0,0.0,342870,Bifunctional peroxisomal enzyme deficiency,0.72,0,"Biomarker, GeneticVariation"
9129,PRPF3,pre-mRNA processing factor 3,0.0,1.0,1.0,0.0,0.0,1832378,Retinitis Pigmentosa 18,0.72,2,"Biomarker, GeneticVariation"
4647,MYO7A,myosin VIIA,0.0,1.0,1.0,0.0,0.0,1838701,"Deafness, Autosomal Recessive 2",0.72,0,"Biomarker, GeneticVariation"
170302,ARX,aristaless related homeobox,0.0,1.0,1.0,0.0,0.0,3463992,"Epileptic Encephalopathy, Early Infantile, 1",0.72,0,"Biomarker, GeneticVariation"
4094,MAF,v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog,0.0,1.0,1.0,0.0,0.0,1857768,"Cataract, Pulverulent, Juvenile-Onset",0.72,2,"Biomarker, GeneticVariation"
5551,PRF1,perforin 1 (pore forming protein),0.0,1.0,1.0,0.0,0.0,1863727,"Hemophagocytic lymphohistiocytosis, familial, 2",0.72,2,"Biomarker, GeneticVariation"
5158,PDE6B,"phosphodiesterase 6B, cGMP-specific, rod, beta",0.0,1.0,1.0,0.0,0.0,1876182,"Night Blindness, Congenital Stationary, Autosomal Dominant 2",0.72,0,"Biomarker, GeneticVariation"
2706,GJB2,"gap junction protein, beta 2, 26kDa",0.0,1.0,1.0,0.0,0.0,2673759,"Deafness, Autosomal Recessive 1A",0.72,0,"Biomarker, GeneticVariation"
23554,TSPAN12,tetraspanin 12,0.0,1.0,1.0,0.0,0.0,2750079,Exudative Vitreoretinopathy 5,0.72,3,"Biomarker, GeneticVariation"
55800,SCN3B,"sodium channel, voltage gated, type III beta subunit",0.0,1.0,1.0,0.0,0.0,2751088,Brugada Syndrome 7,0.72,2,"Biomarker, GeneticVariation"
2821,GPI,glucose-6-phosphate isomerase,0.0,1.0,1.0,0.0,0.0,3150730,"HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO GLUCOSE PHOSPHATE ISOMERASE DEFICIENCY",0.72,6,"Biomarker, GeneticVariation"
2934,GSN,gelsolin,0.0,1.0,1.0,0.0,0.0,1622345,Meretoja syndrome,0.72,1,"Biomarker, GeneticVariation"
9215,LARGE,like-glycosyltransferase,0.0,1.0,1.0,0.0,0.0,1837229,"Muscular Dystrophy, Congenital, Type 1D",0.72,0,"Biomarker, GeneticVariation"
65018,PINK1,PTEN induced putative kinase 1,0.0,1.0,1.0,0.0,0.0,1853833,"Parkinson Disease 6, Autosomal Recessive Early-Onset",0.72,17,"Biomarker, GeneticVariation"
859,CAV3,caveolin 3,0.0,1.0,1.0,0.0,0.0,1832567,"Muscular Dystrophy, Limb-Girdle, Type 1C",0.72,0,"Biomarker, GeneticVariation"
220074,LRTOMT,leucine rich transmembrane and O-methyltransferase domain containing,0.0,1.0,1.0,0.0,0.0,1969621,"Deafness, Autosomal Recessive 63",0.72,2,"Biomarker, GeneticVariation"
4624,MYH6,"myosin, heavy chain 6, cardiac muscle, alpha",0.0,1.0,1.0,0.0,0.0,2750467,"Cardiomyopathy, Familial Hypertrophic, 14",0.72,0,"Biomarker, GeneticVariation"
6521,SLC4A1,"solute carrier family 4 (anion exchanger), member 1 (Diego blood group)",0.0,1.0,1.0,0.0,0.0,2675212,"Spherocytosis, Type 4",0.72,0,"Biomarker, GeneticVariation"
9499,MYOT,myotilin,0.0,1.0,1.0,0.0,0.0,1834659,"Muscular dystrophy, limb-girdle, type 1A",0.72,0,"Biomarker, GeneticVariation"
21,ABCA3,"ATP-binding cassette, sub-family A (ABC1), member 3",0.0,1.0,1.0,0.0,0.0,1970456,"Surfactant Metabolism Dysfunction, Pulmonary, 3",0.72,1,"Biomarker, GeneticVariation"
5083,PAX9,paired box 9,0.0,1.0,1.0,0.0,0.0,1970291,"Tooth Agenesis, Selective, 3",0.72,1,"Biomarker, GeneticVariation"
9217,VAPB,VAMP (vesicle-associated membrane protein)-associated protein B and C,0.0,1.0,1.0,0.0,0.0,1837728,Amyotrophic Lateral Sclerosis 8,0.72,0,"Biomarker, GeneticVariation"
83605,CCM2,cerebral cavernous malformation 2,0.0,1.0,1.0,0.0,0.0,1864041,Cerebral Cavernous Malformations 2,0.72,2,"Biomarker, GeneticVariation"
246213,SLC17A8,"solute carrier family 17 (vesicular glutamate transporter), member 8",0.0,1.0,1.0,0.0,0.0,1854158,"Deafness, Autosomal Dominant 25",0.72,1,"Biomarker, GeneticVariation"
6262,RYR2,ryanodine receptor 2 (cardiac),0.0,1.0,1.0,0.0,0.0,1832931,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 2",0.72,0,"Biomarker, GeneticVariation"
56652,C10orf2,chromosome 10 open reading frame 2,0.0,1.0,1.0,0.0,0.0,1836439,"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 3",0.72,0,"Biomarker, GeneticVariation"
1280,COL2A1,"collagen, type II, alpha 1",0.0,1.0,1.0,0.0,0.0,1836080,"Stickler Syndrome, Type I, Nonsyndromic Ocular",0.72,0,"Biomarker, GeneticVariation"
57560,IFT80,intraflagellar transport 80,0.0,1.0,1.0,0.0,0.0,1970005,Asphyxiating Thoracic Dystrophy 2,0.72,1,"Biomarker, GeneticVariation"
6324,SCN1B,"sodium channel, voltage gated, type I beta subunit",0.0,1.0,1.0,0.0,0.0,1858672,"Generalized Epilepsy With Febrile Seizures Plus, Type 1",0.72,0,"Biomarker, GeneticVariation"
27232,GNMT,glycine N-methyltransferase,0.0,1.0,1.0,0.0,0.0,1847720,Glycine N-Methyltransferase Deficiency,0.72,2,"Biomarker, GeneticVariation"
3728,JUP,junction plakoglobin,0.0,1.0,1.0,0.0,0.0,1969081,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 12",0.72,1,"Biomarker, GeneticVariation"
8048,CSRP3,cysteine and glycine-rich protein 3 (cardiac LIM protein),0.0,1.0,1.0,0.0,0.0,2677491,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 12",0.72,0,"Biomarker, GeneticVariation"
7007,TECTA,tectorin alpha,0.0,1.0,1.0,0.0,0.0,1832187,"Deafness, Autosomal Dominant 12",0.72,8,"Biomarker, GeneticVariation"
117531,TMC1,transmembrane channel-like 1,0.0,1.0,1.0,0.0,0.0,1847626,"Deafness, Autosomal Dominant 36",0.72,0,"Biomarker, GeneticVariation"
4633,MYL2,"myosin, light chain 2, regulatory, cardiac, slow",0.0,1.0,1.0,0.0,0.0,1834460,"Cardiomyopathy, Familial Hypertrophic, 10",0.72,5,"Biomarker, GeneticVariation"
11155,LDB3,LIM domain binding 3,0.0,1.0,1.0,0.0,0.0,1832244,"Cardiomyopathy, Dilated, 1C",0.72,2,"Biomarker, GeneticVariation"
9381,OTOF,otoferlin,0.0,1.0,1.0,0.0,0.0,1832828,"Deafness, Autosomal Recessive 9",0.72,2,"Biomarker, GeneticVariation"
51422,PRKAG2,"protein kinase, AMP-activated, gamma 2 non-catalytic subunit",0.0,1.0,1.0,0.0,0.0,1833236,"Cardiomyopathy, Familial Hypertrophic, 6",0.72,0,"Biomarker, GeneticVariation"
5894,RAF1,"Raf-1 proto-oncogene, serine/threonine kinase",0.0,1.0,1.0,0.0,0.0,1969057,Noonan Syndrome 5,0.72,0,"Biomarker, GeneticVariation"
1767,DNAH5,"dynein, axonemal, heavy chain 5",0.0,1.0,1.0,0.0,0.0,1837618,"Primary ciliary dyskinesia, 3",0.72,0,"Biomarker, GeneticVariation"
7809,BSND,barttin CLCNK-type chloride channel accessory beta subunit,0.0,1.0,1.0,0.0,0.0,1865270,"Bartter Syndrome, Type 4A",0.72,3,"Biomarker, GeneticVariation"
54806,AHI1,Abelson helper integration site 1,0.0,1.0,1.0,0.0,0.0,1837713,Joubert syndrome 3,0.72,4,"Biomarker, GeneticVariation"
7139,TNNT2,troponin T type 2 (cardiac),0.0,1.0,1.0,0.0,0.0,1861864,"Cardiomyopathy, Familial Hypertrophic, 2",0.72,0,"Biomarker, GeneticVariation"
8701,DNAH11,"dynein, axonemal, heavy chain 11",0.0,1.0,1.0,0.0,0.0,2678473,"Ciliary Dyskinesia, Primary, 7",0.72,2,"Biomarker, GeneticVariation"
6444,SGCD,"sarcoglycan, delta (35kDa dystrophin-associated glycoprotein)",0.0,1.0,1.0,0.0,0.0,1847667,"Cardiomyopathy, Dilated, 1l",0.72,0,"Biomarker, GeneticVariation"
3953,LEPR,leptin receptor,0.0,1.0,1.0,0.0,0.0,28754,Obesity,0.713376199,173,"Biomarker, GeneticVariation"
5979,RET,ret proto-oncogene,0.0,1.0,1.0,0.0,0.0,31511,Pheochromocytoma,0.703862993,141,"Biomarker, GeneticVariation"
7490,WT1,Wilms tumor 1,1.0,1.0,1.0,0.0,0.0,27708,Wilms Tumor,0.701437182,204,"AlteredExpression, Biomarker, GeneticVariation"
3717,JAK2,Janus kinase 2,1.0,1.0,1.0,0.0,0.0,32463,Polycythemia Vera,0.7,341,"AlteredExpression, Biomarker, GeneticVariation"
4137,MAPT,microtubule-associated protein tau,1.0,1.0,1.0,0.0,0.0,38868,"Supranuclear Palsy, Progressive",0.696619388,108,"AlteredExpression, Biomarker, GeneticVariation"
6928,HNF1B,HNF1 homeobox B,1.0,1.0,1.0,0.0,1.0,11860,"Diabetes Mellitus, Type 2",0.691781039,40,"AlteredExpression, Biomarker, GeneticVariation, Therapeutic"
2322,FLT3,fms-related tyrosine kinase 3,1.0,1.0,1.0,1.0,0.0,23467,"Leukemia, Myeloid, Acute",0.69,653,"AlteredExpression, Biomarker, GeneticVariation, PostTranslationalModification"
6390,SDHB,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)",0.0,1.0,1.0,0.0,0.0,31511,Pheochromocytoma,0.688241277,81,"Biomarker, GeneticVariation"
4137,MAPT,microtubule-associated protein tau,0.0,1.0,1.0,0.0,0.0,236642,Pick Disease of the Brain,0.682522577,246,"Biomarker, GeneticVariation"
6392,SDHD,"succinate dehydrogenase complex, subunit D, integral membrane protein",0.0,1.0,1.0,0.0,0.0,31511,Pheochromocytoma,0.679568492,83,"Biomarker, GeneticVariation"
7428,VHL,"von Hippel-Lindau tumor suppressor, E3 ubiquitin protein ligase",0.0,1.0,1.0,0.0,0.0,31511,Pheochromocytoma,0.674650852,81,"Biomarker, GeneticVariation"
27032,ATP2C1,"ATPase, Ca++ transporting, type 2C, member 1",1.0,1.0,1.0,0.0,0.0,85106,"Pemphigus, Benign Familial",0.668073785,53,"AlteredExpression, Biomarker, GeneticVariation"
3690,ITGB3,"integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)",1.0,1.0,1.0,0.0,0.0,40015,Thrombasthenia,0.665131291,35,"AlteredExpression, Biomarker, GeneticVariation"
5979,RET,ret proto-oncogene,0.0,1.0,1.0,0.0,0.0,1833921,Familial medullary thyroid carcinoma,0.66280919,151,"Biomarker, GeneticVariation"
3717,JAK2,Janus kinase 2,0.0,1.0,1.0,1.0,0.0,23467,"Leukemia, Myeloid, Acute",0.662460644,41,"Biomarker, GeneticVariation, PostTranslationalModification"
4771,NF2,neurofibromin 2 (merlin),0.0,1.0,1.0,0.0,0.0,27832,Neurofibromatosis 2,0.65709234,81,"Biomarker, GeneticVariation"
1593,CYP27A1,"cytochrome P450, family 27, subfamily A, polypeptide 1",1.0,1.0,1.0,0.0,0.0,238052,"Xanthomatosis, Cerebrotendinous",0.656085837,71,"AlteredExpression, Biomarker, GeneticVariation"
3674,ITGA2B,"integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41)",0.0,1.0,1.0,0.0,0.0,40015,Thrombasthenia,0.654971885,51,"Biomarker, GeneticVariation"
5837,PYGM,"phosphorylase, glycogen, muscle",1.0,1.0,1.0,0.0,0.0,17924,Glycogen Storage Disease Type V,0.654424943,35,"AlteredExpression, Biomarker, GeneticVariation"
224,ALDH3A2,"aldehyde dehydrogenase 3 family, member A2",0.0,1.0,1.0,0.0,0.0,37231,Sjogren-Larsson Syndrome,0.65275288,34,"Biomarker, GeneticVariation"
1075,CTSC,cathepsin C,0.0,1.0,1.0,0.0,0.0,30360,Papillon-Lefevre Disease,0.652654818,47,"Biomarker, GeneticVariation"
1080,CFTR,"cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)",0.0,1.0,1.0,0.0,0.0,403814,Congenital bilateral aplasia of vas deferens,0.649299033,89,"Biomarker, GeneticVariation"
5644,PRSS1,"protease, serine, 1 (trypsin 1)",0.0,1.0,1.0,0.0,0.0,238339,Hereditary pancreatitis,0.649200971,106,"Biomarker, GeneticVariation"
2643,GCH1,GTP cyclohydrolase 1,0.0,1.0,1.0,0.0,0.0,1851920,"Dystonia, Dopa-responsive",0.648066952,100,"Biomarker, GeneticVariation"
6934,TCF7L2,"transcription factor 7-like 2 (T-cell specific, HMG-box)",1.0,1.0,1.0,0.0,0.0,11860,"Diabetes Mellitus, Type 2",0.647658039,305,"AlteredExpression, Biomarker, GeneticVariation"
3759,KCNJ2,"potassium channel, inwardly rectifying subfamily J, member 2",0.0,1.0,1.0,0.0,0.0,1563715,Andersen Syndrome,0.647042654,44,"Biomarker, GeneticVariation"
2153,F5,"coagulation factor V (proaccelerin, labile factor)",0.0,1.0,1.0,0.0,0.0,1861171,Thrombophilia due to Activated Protein C Resistance,0.64664943,94,"Biomarker, GeneticVariation"
7291,TWIST1,twist family bHLH transcription factor 1,0.0,1.0,1.0,0.0,0.0,10278,Craniosynostoses,0.645575612,41,"Biomarker, GeneticVariation"
4952,OCRL,oculocerebrorenal syndrome of Lowe,0.0,1.0,1.0,0.0,0.0,28860,Oculocerebrorenal Syndrome,0.645428519,65,"Biomarker, GeneticVariation"
2492,FSHR,follicle stimulating hormone receptor,0.0,1.0,1.0,0.0,0.0,85083,Ovarian Hyperstimulation Syndrome,0.645234179,20,"Biomarker, GeneticVariation"
2160,F11,coagulation factor XI,0.0,1.0,1.0,0.0,0.0,15523,Factor XI Deficiency,0.64512722,35,"Biomarker, GeneticVariation"
959,CD40LG,CD40 ligand,0.0,1.0,1.0,0.0,0.0,398689,"Hyper-IgM Immunodeficiency Syndrome, Type 1",0.644948402,90,"Biomarker, GeneticVariation"
6331,SCN5A,"sodium channel, voltage gated, type V alpha subunit",0.0,1.0,1.0,0.0,0.0,38644,Sudden Infant Death,0.64482316,23,"Biomarker, GeneticVariation"
64324,NSD1,nuclear receptor binding SET domain protein 1,0.0,1.0,1.0,0.0,0.0,175695,Sotos Syndrome,0.644244981,62,"Biomarker, GeneticVariation"
412,STS,"steroid sulfatase (microsomal), isozyme S",0.0,1.0,1.0,0.0,0.0,79588,"Ichthyosis, X-Linked",0.642162387,71,"Biomarker, GeneticVariation"
2153,F5,"coagulation factor V (proaccelerin, labile factor)",0.0,1.0,1.0,0.0,0.0,15499,Factor V Deficiency,0.640287087,12,"Biomarker, GeneticVariation"
2155,F7,coagulation factor VII (serum prothrombin conversion accelerator),0.0,1.0,1.0,0.0,0.0,15503,Factor VII Deficiency,0.639934485,44,"Biomarker, GeneticVariation"
178,AGL,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase",0.0,1.0,1.0,0.0,0.0,17922,Glycogen Storage Disease Type III,0.639523954,36,"Biomarker, GeneticVariation"
3561,IL2RG,"interleukin 2 receptor, gamma",0.0,1.0,1.0,0.0,0.0,1279481,X-Linked Combined Immunodeficiency Diseases,0.639014873,51,"Biomarker, GeneticVariation"
6473,SHOX,short stature homeobox,0.0,1.0,1.0,0.0,0.0,265309,Leri-Weil syndrome,0.638144292,64,"Biomarker, GeneticVariation"
80025,PANK2,pantothenate kinase 2,0.0,1.0,1.0,0.0,0.0,18523,Pantothenate Kinase-Associated Neurodegeneration,0.637235851,44,"Biomarker, GeneticVariation"
3858,KRT10,"keratin 10, type I",0.0,1.0,1.0,0.0,0.0,79153,"Hyperkeratosis, Epidermolytic",0.636952346,42,"Biomarker, GeneticVariation"
773,CACNA1A,"calcium channel, voltage-dependent, P/Q type, alpha 1A subunit",0.0,1.0,1.0,0.0,0.0,1720416,Episodic ataxia with nystagmus,0.635358278,47,"Biomarker, GeneticVariation"
122042,RXFP2,relaxin/insulin-like family peptide receptor 2,0.0,1.0,1.0,0.0,0.0,10417,Cryptorchidism,0.635143871,22,"Biomarker, GeneticVariation"
2261,FGFR3,fibroblast growth factor receptor 3,0.0,1.0,1.0,0.0,0.0,410529,Hypochondroplasia,0.635025742,53,"Biomarker, GeneticVariation"
1180,CLCN1,"chloride channel, voltage-sensitive 1",0.0,1.0,1.0,0.0,0.0,2936781,Myotonia congenita,0.634742238,52,"Biomarker, GeneticVariation"
79577,CDC73,cell division cycle 73,0.0,1.0,1.0,0.0,0.0,1704981,Hyperparathyroidism 2,0.634458733,51,"Biomarker, GeneticVariation"
2271,FH,fumarate hydratase,0.0,1.0,1.0,0.0,0.0,1708350,Reed's syndrome,0.634175229,51,"Biomarker, GeneticVariation"
348,APOE,apolipoprotein E,0.0,1.0,1.0,0.0,0.0,2673196,Lipoprotein Glomerulopathy,0.633989786,33,"Biomarker, GeneticVariation"
3643,INSR,insulin receptor,0.0,1.0,1.0,0.0,0.0,265344,Donohue Syndrome,0.633940755,41,"Biomarker, GeneticVariation"
